v1001,копируй,copy,text,print,draw,paint,xerox,,как в русском,КОПИруй,,
x03v3025,,did,don't,not,do,does,doesn't,,НЕ открыЛ огонь (прош.время),НЕ открыЛ огонь = DID NOT fire,,
x03v3026,,did,don't,not,do,does,doesn't,,НЕ добавиЛ (прош.время),НЕ добавиЛ = DID NOT add,,
x03v3027,,did,don't,not,do,does,doesn't,,НЕ встретиЛ лицом к лицу (прош.время),НЕ встретиЛ лицом к лицу = DID NOT face,,
x03v3028,,did,don't,not,do,does,doesn't,,НЕ усыновиЛ (прош.время),НЕ усыновиЛ = DID NOT adopt,,
x03v3029,,did,don't,not,do,does,doesn't,,НЕ отложиЛ (прош.время),НЕ отложиЛ = DID NOT delay,,
x03v3030,,did,don't,not,do,does,doesn't,,НЕ утонуЛ (прош.время),НЕ утонуЛ = DID NOT drown,,
x03v3031,,did,don't,not,do,does,doesn't,,НЕ поругаЛ (прош.время),НЕ поругаЛ = DID NOT blame,,
x03v3032,,did,don't,not,do,does,doesn't,,НЕ справиЛся (прош.время),НЕ справиЛся = DID NOT handle,,
x03v3033,,did,don't,not,do,does,doesn't,,НЕ похитиЛ (прош.время),НЕ похитиЛ = DID NOT kidnap,,
x03v3034,,did,don't,not,do,does,doesn't,,НЕ отказаЛся (прош.время),НЕ отказаЛся = DID NOT refuse,,
x03v3035,,did,don't,not,do,does,doesn't,,НЕ соблазниЛ (прош.время),НЕ соблазниЛ = DID NOT seduce,,
x03v3036,,did,don't,not,do,does,doesn't,,НЕ восхищаЛся (прош.время),НЕ восхищаЛся = DID NOT admire,,
x03v3037,,did,don't,not,do,does,doesn't,,НЕ одолжиЛ (прош.время),НЕ одолжиЛ = DID NOT borrow,,
x03v3038,,did,don't,not,do,does,doesn't,,НЕ заслужиЛ (прош.время),НЕ заслужиЛ = DID NOT deserve,,
x03v3039,,did,don't,not,do,does,doesn't,,НЕ защищаЛся (прош.время),НЕ защищаЛся = DID NOT defend,,
x03v3040,,did,don't,not,do,does,doesn't,,НЕ отомстиЛ (прош.время),НЕ отомстиЛ = DID NOT avenge,,
x03v3041,,did,don't,not,do,does,doesn't,,НЕ разоблачиЛ (прош.время),НЕ разоблачиЛ = DID NOT expose,,
x03v3042,,did,don't,not,do,does,doesn't,,НЕ впечатлиЛ (прош.время),НЕ впечатлиЛ = DID NOT impress,,
x03v3043,,did,don't,not,do,does,doesn't,,НЕ учитываЛ (прош.время),НЕ учитываЛ = DID NOT include,,
x03v3044,,did,don't,not,do,does,doesn't,,НЕ окружиЛ (прош.время),НЕ окружиЛ = DID NOT surround,,
x03v3045,,did,don't,not,do,does,doesn't,,НЕ угрожаЛ (прош.время),НЕ угрожаЛ = DID NOT threaten,,
x03v3046,,did,don't,not,do,does,doesn't,,НЕ развлекаЛ (прош.время),НЕ развлекаЛ = DID NOT entertain,,
x03v3047,,did,don't,not,do,does,doesn't,,НЕ перебиваЛ (прош.время),НЕ перебиваЛ = DID NOT interrupt,,
x03v3048,,did,don't,not,do,does,doesn't,,НЕ принёс в жертву (прош.время),НЕ принёс в жертву = DID NOT sacrifice,,
x03v3049,,did,don't,not,do,does,doesn't,,НЕ поймаЛ в ловушку (прош.время),НЕ поймаЛ в ловушку = DID NOT trap,,
x03v3050,,did,don't,not,do,does,doesn't,,НЕ поспешиЛ (прош.время),НЕ поспешиЛ = DID NOT rush,,
x03v3051,,did,don't,not,do,does,doesn't,,НЕ подчиниЛся (прош.время),НЕ подчиниЛся = DID NOT obey,,
x03v3052,,did,don't,not,do,does,doesn't,,НЕ испортиЛ (прош.время),НЕ испортиЛ = DID NOT spoil,,
x03v3053,,did,don't,not,do,does,doesn't,,НЕ обожаЛ (прош.время),НЕ обожаЛ = DID NOT adore,,
x03v3054,,did,don't,not,do,does,doesn't,,НЕ опредеЛиЛ (прош.время),НЕ опредеЛиЛ = DID NOT define,,
x03v3055,,did,don't,not,do,does,doesn't,,НЕ вмазаЛ (прош.время),НЕ вмазаЛ = DID NOT punch,,
x03v3056,,did,don't,not,do,does,doesn't,,НЕ доверяЛ (прош.время),НЕ доверяЛ = DID NOT trust,,
x03v3057,,did,don't,not,do,does,doesn't,,НЕ накрыЛ (прош.время),НЕ накрыЛ = DID NOT cover,,
x03v3058,,did,don't,not,do,does,doesn't,,НЕ закопаЛ (прош.время),НЕ закопаЛ = DID NOT bury,,
x03v3059,,did,don't,not,do,does,doesn't,,НЕ исцелиЛ (прош.время),НЕ исцелиЛ = DID NOT heal,,
x03v3060,,did,don't,not,do,does,doesn't,,НЕ наняЛ (прош.время),НЕ наняЛ = DID NOT hire,,
x03v3061,,did,don't,not,do,does,doesn't,,НЕ шЛо (прош.время),НЕ шЛо = DID NOT suit,,
x03v3062,,did,don't,not,do,does,doesn't,,НЕ подобраЛ (прош.время),НЕ подобраЛ = DID NOT pick,,
x03v3063,,did,don't,not,do,does,doesn't,,НЕ напугаЛ (прош.время),НЕ напугаЛ = DID NOT scare,,
x03v3064,,did,don't,not,do,does,doesn't,,НЕ лечиЛ (прош.время),НЕ лечиЛ = DID NOT treat,,
x03v3065,,did,don't,not,do,does,doesn't,,НЕ обращаЛся с (прош.время),НЕ обращаЛся с = DID NOT treat,,
x03v3066,,did,don't,not,do,does,doesn't,,НЕ объединиЛ (прош.время),НЕ объединиЛ = DID NOT unite,,
x03v3067,,did,don't,not,do,does,doesn't,,НЕ позволиЛ (прош.время),НЕ позволиЛ = DID NOT allow,,
x03v3068,,did,don't,not,do,does,doesn't,,НЕ сокрушиЛ (прош.время),НЕ сокрушиЛ = DID NOT crush,,
x03v3069,,did,don't,not,do,does,doesn't,,НЕ вдохновляЛ (прош.время),НЕ вдохновляЛ = DID NOT inspire,,
x03v3070,,did,don't,not,do,does,doesn't,,НЕ предаЛ (прош.время),НЕ предаЛ = DID NOT betray,,
x03v3071,,did,don't,not,do,does,doesn't,,НЕ удовлетвориЛ (прош.время),НЕ удовлетвориЛ = DID NOT please,,
x03v3072,,did,don't,not,do,does,doesn't,,НЕ щекотаЛ (прош.время),НЕ щекотаЛ = DID NOT tickle,,
x03v3073,,did,don't,not,do,does,doesn't,,НЕ париЛ (прош.время),НЕ париЛ = DID NOT bother,,
x03v3074,,did,don't,not,do,does,doesn't,,НЕ инфицироваЛ (прош.время),НЕ инфицироваЛ = DID NOT infect,,
x03v3075,,did,don't,not,do,does,doesn't,,НЕ оскорбиЛ (прош.время),НЕ оскорбиЛ = DID NOT insult,,
x03v3076,,did,don't,not,do,does,doesn't,,НЕ желаЛ (прош.время),НЕ желаЛ = DID NOT desire,,
x03v3077,,did,don't,not,do,does,doesn't,,НЕ льстиЛ (прош.время),НЕ льстиЛ = DID NOT flatter,,
x03v3078,,did,don't,not,do,does,doesn't,,НЕ повредиЛ (прош.время),НЕ повредиЛ = DID NOT damage,,
x03v3079,,did,don't,not,do,does,doesn't,,НЕ дорожиЛ (прош.время),НЕ дорожиЛ = DID NOT cherish,,
x03v3080,,did,don't,not,do,does,doesn't,,НЕ убедиЛ (прош.время),НЕ убедиЛ = DID NOT convince,,
x03v3081,,did,don't,not,do,does,doesn't,,НЕ описаЛ (прош.время),НЕ описаЛ = DID NOT describe,,
x03v3082,,did,don't,not,do,does,doesn't,,НЕ уговориЛ (прош.время),НЕ уговориЛ = DID NOT persuade,,
x03v3083,,did,don't,not,do,does,doesn't,,НЕ напомниЛ (прош.время),НЕ напомниЛ = DID NOT remind,,
x03v3084,,did,don't,not,do,does,doesn't,,НЕ побеспокоиЛ (прош.время),НЕ побеспокоиЛ = DID NOT disturb,,
x03v3085,,did,don't,not,do,does,doesn't,,НЕ сбежаЛ (прош.время),НЕ сбежаЛ = DID NOT escape,,
x03v3086,,did,don't,not,do,does,doesn't,,НЕ предположиЛ (прош.время),НЕ предположиЛ = DID NOT suggest,,
x03v3087,,did,don't,not,do,does,doesn't,,НЕ поддержаЛ (прош.время),НЕ поддержаЛ = DID NOT support,,
x03v3088,,did,don't,not,do,does,doesn't,,НЕ выжиЛ (прош.время),НЕ выжиЛ = DID NOT survive,,
x03v3089,,did,don't,not,do,does,doesn't,,НЕ прикончиЛ (прош.время),НЕ прикончиЛ = DID NOT murder,,
x03v3090,,did,don't,not,do,does,doesn't,,НЕ обидеЛ (прош.время),НЕ обидеЛ = DID NOT offend,,
x03v3091,,did,don't,not,do,does,doesn't,,НЕ отвлекаЛ (прош.время),НЕ отвлекаЛ = DID NOT distract,,
x03v3092,,did,don't,not,do,does,doesn't,,НЕ подозреваЛ (прош.время),НЕ подозреваЛ = DID NOT suspect,,
x03v3093,,did,don't,not,do,does,doesn't,,НЕ проглотиЛ (прош.время),НЕ проглотиЛ = DID NOT swallow,,
x03v3094,,did,don't,not,do,does,doesn't,,НЕ поцарапаЛ (прош.время),НЕ поцарапаЛ = DID NOT scratch,,
x03v3095,,did,don't,not,do,does,doesn't,,НЕ пригласиЛ (прош.время),НЕ пригласиЛ = DID NOT invite,,
x03v3096,,did,don't,not,do,does,doesn't,,НЕ заметиЛ (прош.время),НЕ заметиЛ = DID NOT notice,,
x03v3097,,did,don't,not,do,does,doesn't,,НЕ провалиЛ (прош.время),НЕ провалиЛ = DID NOT fail,,
x03v3098,,did,don't,not,do,does,doesn't,,НЕ подвёЛ (прош.время),НЕ подвёЛ = DID NOT fail,,
x03v3099,,did,don't,not,do,does,doesn't,,НЕ запугиваЛ (прош.время),НЕ запугиваЛ = DID NOT bully,,
x03v3100,,did,don't,not,do,does,doesn't,,НЕ носиЛ (прош.время),НЕ носиЛ = DID NOT carry,,
x03v3101,,did,don't,not,do,does,doesn't,,НЕ избегаЛ (прош.время),НЕ избегаЛ = DID NOT avoid,,
x03v3102,,did,don't,not,do,does,doesn't,,НЕ поразиЛ (прош.время),НЕ поразиЛ = DID NOT amaze,,
x03v3103,,did,don't,not,do,does,doesn't,,НЕ раздражаЛ (прош.время),НЕ раздражаЛ = DID NOT annoy,,
x03v3104,,did,don't,not,do,does,doesn't,,НЕ уверяЛ (прош.время),НЕ уверяЛ = DID NOT assure,,
x03v3105,,did,don't,not,do,does,doesn't,,НЕ побриЛ (прош.время),НЕ побриЛ = DID NOT shave,,
x03v3106,,did,don't,not,do,does,doesn't,,НЕ дразниЛ (прош.время),НЕ дразниЛ = DID NOT tease,,
x03v3107,,did,don't,not,do,does,doesn't,,НЕ судиЛ (прош.время),НЕ судиЛ = DID NOT judge,,
x03v3108,,did,don't,not,do,does,doesn't,,НЕ собраЛ (прош.время),НЕ собраЛ = DID NOT gather,,
x03v3109,,did,don't,not,do,does,doesn't,,НЕ ожидаЛ (прош.время),НЕ ожидаЛ = DID NOT expect,,
x03v3110,,did,don't,not,do,does,doesn't,,НЕ наказаЛ (прош.время),НЕ наказаЛ = DID NOT punish,,
x03v3111,,did,don't,not,do,does,doesn't,,НЕ дышаЛ (прош.время),НЕ дышаЛ = DID NOT breathe,,
x03v3112,,did,don't,not,do,does,doesn't,,НЕ бояЛся (прош.время),НЕ бояЛся = DID NOT fear,,
x03v3113,,did,don't,not,do,does,doesn't,,НЕ умоляЛ (прош.время),НЕ умоляЛ = DID NOT beg,,
x03v3114,,did,don't,not,do,does,doesn't,,НЕ сушиЛ (прош.время),НЕ сушиЛ = DID NOT dry,,
x03v3115,,did,don't,not,do,does,doesn't,,НЕ должен быЛ (прош.время),НЕ должен быЛ = DID NOT owe,,
x03v3116,,did,don't,not,do,does,doesn't,,НЕ заняЛо (прош.время),НЕ заняЛо = DID NOT take,,
x03v3117,,did,don't,not,do,does,doesn't,,НЕ приняЛ (прош.время),НЕ приняЛ = DID NOT take,,
x03v3118,,did,don't,not,do,does,doesn't,,НЕ гореЛ (прош.время),НЕ гореЛ = DID NOT burn,,
x03v3119,,did,don't,not,do,does,doesn't,,НЕ понюхаЛ (прош.время),НЕ понюхаЛ = DID NOT smell,,
x03v3120,,did,don't,not,do,does,doesn't,,НЕ утопиЛ (прош.время),НЕ утопиЛ = DID NOT drown,,
x03v3121,,did,don't,not,do,does,doesn't,,НЕ почесаЛ (прош.время),НЕ почесаЛ = DID NOT scratch,,
x03v3122,,did,don't,not,do,does,doesn't,,НЕ удочериЛ (прош.время),НЕ удочериЛ = DID NOT adopt,,
x03v3123,,did,don't,not,do,does,doesn't,,НЕ наблюдаЛ (прош.время),НЕ наблюдаЛ = DID NOT watch,,
x03v3124,,did,don't,not,do,does,doesn't,,НЕ завериЛ (прош.время),НЕ завериЛ = DID NOT assure,,
x03v3125,,did,don't,not,do,does,doesn't,,НЕ уволиЛ (прош.время),НЕ уволиЛ = DID NOT fire,,
x03v3126,,did,don't,not,do,does,doesn't,,НЕ прокляЛ (прош.время),НЕ прокляЛ = DID NOT curse,,
x03v3127,,did,don't,not,do,does,doesn't,,НЕ приветствоваЛ (прош.время),НЕ приветствоваЛ = DID NOT greet,,
x03v3128,,did,don't,not,do,does,doesn't,,НЕ расследоваЛ (прош.время),НЕ расследоваЛ = DID NOT investigate,,
x03v3129,,did,don't,not,do,does,doesn't,,НЕ забавляЛ (прош.время),НЕ забавляЛ = DID NOT amuse,,
x03v3130,,did,don't,not,do,does,doesn't,,НЕ почуяЛ (прош.время),НЕ почуяЛ = DID NOT smell,,
x03v3131,,did,don't,not,do,does,doesn't,,НЕ позваЛ (прош.время),НЕ позваЛ = DID NOT call,,
x03v3132,,did,don't,not,do,does,doesn't,,НЕ запекаЛ (прош.время),НЕ запекаЛ = DID NOT roast,,
x03v3133,,did,don't,not,do,does,doesn't,,НЕ грабиЛ (прош.время),НЕ грабиЛ = DID NOT rob,,
x03v3134,,did,don't,not,do,does,doesn't,,НЕ потёр (прош.время),НЕ потёр = DID NOT rub,,
x03v3135,,did,don't,not,do,does,doesn't,,НЕ шарахнуЛ (прош.время),НЕ шарахнуЛ = DID NOT strike,,
x03v3136,,did,don't,not,do,does,doesn't,,НЕ поделиЛ (прош.время),НЕ поделиЛ = DID NOT divide,,
x03v3137,,did,don't,not,do,does,doesn't,,НЕ благословиЛ (прош.время),НЕ благословиЛ = DID NOT bless,,
x03v3138,,did,don't,not,do,does,doesn't,,НЕ сокращаЛ (прош.время),НЕ сокращаЛ = DID NOT decrease,,
x03v3139,,did,don't,not,do,does,doesn't,,НЕ оцениЛ (прош.время),НЕ оцениЛ = DID NOT estimate,,
x03v3140,,did,don't,not,do,does,doesn't,,НЕ увеличиЛ (прош.время),НЕ увеличиЛ = DID NOT increase,,
x03v3141,,did,don't,not,do,does,doesn't,,НЕ высвободиЛ (прош.время),НЕ высвободиЛ = DID NOT release,,
x03v3142,,did,don't,not,do,does,doesn't,,НЕ выразиЛ (прош.время),НЕ выразиЛ = DID NOT express,,
x03v3143,,did,don't,not,do,does,doesn't,,НЕ заменяЛ (прош.время),НЕ заменяЛ = DID NOT replace,,
x03v3144,,did,don't,not,do,does,doesn't,,НЕ жеваЛ (прош.время),НЕ жеваЛ = DID NOT chew,,
x03v3145,,did,don't,not,do,does,doesn't,,НЕ потратиЛ впустую (прош.время),НЕ потратиЛ впустую = DID NOT waste,,
x03v3146,,did,don't,not,do,does,doesn't,,НЕ решиЛ (прош.время),НЕ решиЛ = DID NOT solve,,
x03v3147,,did,don't,not,do,does,doesn't,,НЕ признаЛ (прош.время),НЕ признаЛ = DID NOT admit,,
x03v3148,,did,don't,not,do,does,doesn't,,НЕ совершенствоваЛ (прош.время),НЕ совершенствоваЛ = DID NOT perfect,,
x03v3149,,did,don't,not,do,does,doesn't,,НЕ налиЛ (прош.время),НЕ налиЛ = DID NOT pour,,
x03v3150,,did,don't,not,do,does,doesn't,,НЕ завязаЛ (прош.время),НЕ завязаЛ = DID NOT tie,,
x03v3151,,did,don't,not,do,does,doesn't,,НЕ свариЛ (прош.время),НЕ свариЛ = DID NOT boil,,
x03v3152,,did,don't,not,do,does,doesn't,,НЕ кипятиЛ (прош.время),НЕ кипятиЛ = DID NOT boil,,
x03v3153,,did,don't,not,do,does,doesn't,,НЕ отредактироваЛ (прош.время),НЕ отредактироваЛ = DID NOT edit,,
x03v3154,,did,don't,not,do,does,doesn't,,НЕ убраЛ (прош.время),НЕ убраЛ = DID NOT remove,,
x03v3155,,did,don't,not,do,does,doesn't,,НЕ изобретаЛ (прош.время),НЕ изобретаЛ = DID NOT invent,,
x03v3156,,did,don't,not,do,does,doesn't,,НЕ загрязниЛ (прош.время),НЕ загрязниЛ = DID NOT pollute,,
x03v3157,,did,don't,not,do,does,doesn't,,НЕ размяЛ (прош.время),НЕ размяЛ = DID NOT stretch,,
x03v3158,,did,don't,not,do,does,doesn't,,НЕ скорректироваЛ (прош.время),НЕ скорректироваЛ = DID NOT adjust,,
x03v3159,,did,don't,not,do,does,doesn't,,НЕ предпочитаЛ (прош.время),НЕ предпочитаЛ = DID NOT prefer,,
x03v3160,,did,don't,not,do,does,doesn't,,НЕ овладеЛ до мастерства (прош.время),НЕ овладеЛ до мастерства = DID NOT master,,
x03v3161,,did,don't,not,do,does,doesn't,,НЕ перевариЛ (прош.время),НЕ перевариЛ = DID NOT digest,,
x03v3162,,did,don't,not,do,does,doesn't,,НЕ пристегнуЛ (прош.время),НЕ пристегнуЛ = DID NOT fasten,,
x03v3163,,did,don't,not,do,does,doesn't,,НЕ предотвратиЛ (прош.время),НЕ предотвратиЛ = DID NOT prevent,,
x03v3164,,did,don't,not,do,does,doesn't,,НЕ отмениЛ (прош.время),НЕ отмениЛ = DID NOT cancel,,
x03v3165,,did,don't,not,do,does,doesn't,,НЕ преуспеЛ (прош.время),НЕ преуспеЛ = DID NOT succeed,,
x03v3166,,did,don't,not,do,does,doesn't,,НЕ развиваЛ (прош.время),НЕ развиваЛ = DID NOT develop,,
x03v3167,,did,don't,not,do,does,doesn't,,НЕ пылесосиЛ (прош.время),НЕ пылесосиЛ = DID NOT vacuum,,
x03v3168,,did,don't,not,do,does,doesn't,,НЕ праздноваЛ (прош.время),НЕ праздноваЛ = DID NOT celebrate,,
x03v3169,,did,don't,not,do,does,doesn't,,НЕ произносиЛ (прош.время),НЕ произносиЛ = DID NOT pronounce,,
x03v3170,,did,don't,not,do,does,doesn't,,НЕ преувеличиЛ (прош.время),НЕ преувеличиЛ = DID NOT exaggerate,,
x03v3171,,did,don't,not,do,does,doesn't,,НЕ испытываЛ (прош.время),НЕ испытываЛ = DID NOT experience,,
x03v3172,,did,don't,not,do,does,doesn't,,НЕ поспособствоваЛ (прош.время),НЕ поспособствоваЛ = DID NOT contribute,,
x03v3173,,did,don't,not,do,does,doesn't,,НЕ посвящаЛ (прош.время),НЕ посвящаЛ = DID NOT dedicate,,
x03v3174,,did,don't,not,do,does,doesn't,,НЕ прошептаЛ (прош.время),НЕ прошептаЛ = DID NOT whisper,,
x03v3175,,did,don't,not,do,does,doesn't,,НЕ доставиЛ (прош.время),НЕ доставиЛ = DID NOT deliver,,
x03v3176,,did,don't,not,do,does,doesn't,,НЕ подтвердиЛ (прош.время),НЕ подтвердиЛ = DID NOT confirm,,
x03v3177,,did,don't,not,do,does,doesn't,,НЕ достиг (прош.время),НЕ достиг = DID NOT reach,,
x03v3178,,did,don't,not,do,does,doesn't,,НЕ догадаЛся (прош.время),НЕ догадаЛся = DID NOT guess,,
x03v3179,,did,don't,not,do,does,doesn't,,НЕ чистиЛ (прош.время),НЕ чистиЛ = DID NOT brush,,
x03v3180,,did,don't,not,do,does,doesn't,,НЕ вошёЛ (прош.время),НЕ вошёЛ = DID NOT enter,,
x03v3181,,did,don't,not,do,does,doesn't,,НЕ улучшиЛ (прош.время),НЕ улучшиЛ = DID NOT improve,,
x03v3182,,did,don't,not,do,does,doesn't,,НЕ произносиЛ по буквам (прош.время),НЕ произносиЛ по буквам = DID NOT spell,,
x03v3183,,did,don't,not,do,does,doesn't,,НЕ поступиЛ (прош.время),НЕ поступиЛ = DID NOT enter,,
x03v3184,,did,don't,not,do,does,doesn't,,НЕ забинтоваЛ (прош.время),НЕ забинтоваЛ = DID NOT bandage,,
x03v3185,,did,don't,not,do,does,doesn't,,НЕ задушиЛ (прош.время),НЕ задушиЛ = DID NOT choke,,
x03v3186,,did,don't,not,do,does,doesn't,,НЕ сознаЛся (прош.время),НЕ сознаЛся = DID NOT confess,,
x03v3187,,did,don't,not,do,does,doesn't,,НЕ позволиЛ себе (прош.время),НЕ позволиЛ себе = DID NOT afford,,
x03v3188,,did,don't,not,do,does,doesn't,,НЕ взобраЛся (прош.время),НЕ взобраЛся = DID NOT climb,,
x03v3189,,did,don't,not,do,does,doesn't,,НЕ занимаЛся (прош.время),НЕ занимаЛся = DID NOT do,,
x03v3190,,did,don't,not,do,does,doesn't,,НЕ вёЛ себя (прош.время),НЕ вёЛ себя = DID NOT behave,,
x03v3191,,did,don't,not,do,does,doesn't,,НЕ имеЛо значения (прош.время),НЕ имеЛо значения = DID NOT matter,,
x03v3192,,did,don't,not,do,does,doesn't,,НЕ удивиЛся (прош.время),НЕ удивиЛся = DID NOT wonder,,
x03v3193,,did,don't,not,do,does,doesn't,,НЕ притвориЛся (прош.время),НЕ притвориЛся = DID NOT pretend,,
x03v3194,,did,don't,not,do,does,doesn't,,НЕ расслабиЛся (прош.время),НЕ расслабиЛся = DID NOT chill,,
x03v3195,,did,don't,not,do,does,doesn't,,НЕ пукаЛ (прош.время),НЕ пукаЛ = DID NOT fart,,
x03v3196,,did,don't,not,do,does,doesn't,,НЕ существоваЛ (прош.время),НЕ существоваЛ = DID NOT exist,,
x03v3197,,did,don't,not,do,does,doesn't,,НЕ зевнуЛ (прош.время),НЕ зевнуЛ = DID NOT yawn,,
x03v3198,,did,don't,not,do,does,doesn't,,НЕ намекнуЛ (прош.время),НЕ намекнуЛ = DID NOT hint,,
x03v3199,,did,don't,not,do,does,doesn't,,НЕ целиЛся (прош.время),НЕ целиЛся = DID NOT aim,,
x03v3200,,did,don't,not,do,does,doesn't,,НЕ пялиЛся (прош.время),НЕ пялиЛся = DID NOT stare,,
x03v3201,,did,don't,not,do,does,doesn't,,НЕ вопиЛ (прош.время),НЕ вопиЛ = DID NOT yell,,
x03v3202,,did,don't,not,do,does,doesn't,,НЕ париЛ (прош.время),НЕ париЛ = DID NOT float,,
x03v3203,,did,don't,not,do,does,doesn't,,НЕ зависеЛ (прош.время),НЕ зависеЛ = DID NOT depend,,
x03v3204,,did,don't,not,do,does,doesn't,,НЕ страдаЛ (прош.время),НЕ страдаЛ = DID NOT suffer,,
x03v3205,,did,don't,not,do,does,doesn't,,НЕ хвастаЛся (прош.время),НЕ хвастаЛся = DID NOT brag,,
x03v3206,,did,don't,not,do,does,doesn't,,НЕ чихнуЛ (прош.время),НЕ чихнуЛ = DID NOT sneeze,,
x03v3207,,did,don't,not,do,does,doesn't,,НЕ ораЛ (прош.время),НЕ ораЛ = DID NOT shout,,
x03v3208,,did,don't,not,do,does,doesn't,,НЕ смеяЛся (прош.время),НЕ смеяЛся = DID NOT laugh,,
x03v3209,,did,don't,not,do,does,doesn't,,НЕ крикнуЛ (прош.время),НЕ крикнуЛ = DID NOT scream,,
x03v3210,,did,don't,not,do,does,doesn't,,НЕ принадлежаЛ (прош.время),НЕ принадлежаЛ = DID NOT belong,,
x03v3211,,did,don't,not,do,does,doesn't,,НЕ враЛ (прош.время),НЕ враЛ = DID NOT lie,,
x03v3213,,did,don't,not,do,does,doesn't,,НЕ исчезаЛ (прош.время),НЕ исчезаЛ = DID NOT disappear,,
x03v3214,,did,don't,not,do,does,doesn't,,НЕ происходиЛо (прош.время),НЕ происходиЛо = DID NOT happen,,
x03v3215,,did,don't,not,do,does,doesn't,,НЕ появиЛся (прош.время),НЕ появиЛся = DID NOT appear,,
x03v3216,,did,don't,not,do,does,doesn't,,НЕ бороЛся (прош.время),НЕ бороЛся = DID NOT struggle,,
x03v3217,,did,don't,not,do,does,doesn't,,НЕ колебаЛся (прош.время),НЕ колебаЛся = DID NOT hesitate,,
x03v3218,,did,don't,not,do,does,doesn't,,НЕ уволиЛся (прош.время),НЕ уволиЛся = DID NOT resign,,
x03v3219,,did,don't,not,do,does,doesn't,,НЕ осмелиЛся (прош.время),НЕ осмелиЛся = DID NOT dare,,
x03v3220,,did,don't,not,do,does,doesn't,,НЕ объявиЛ (прош.время),НЕ объявиЛ = DID NOT announce,,
x03v3221,,did,don't,not,do,does,doesn't,,НЕ торговаЛся (прош.время),НЕ торговаЛся = DID NOT bargain,,
x03v3222,,did,don't,not,do,does,doesn't,,НЕ подавиЛся (прош.время),НЕ подавиЛся = DID NOT choke,,
x03v3223,,did,don't,not,do,does,doesn't,,НЕ моргнуЛ (прош.время),НЕ моргнуЛ = DID NOT blink,,
x03v3224,,did,don't,not,do,does,doesn't,,НЕ сплетничаЛ (прош.время),НЕ сплетничаЛ = DID NOT gossip,,
x03v3225,,did,don't,not,do,does,doesn't,,НЕ намусориЛ (прош.время),НЕ намусориЛ = DID NOT litter,,
x03v3226,,did,don't,not,do,does,doesn't,,НЕ просвистеЛ (прош.время),НЕ просвистеЛ = DID NOT whistle,,
x03v3227,,did,don't,not,do,does,doesn't,,НЕ лаяЛ (прош.время),НЕ лаяЛ = DID NOT bark,,
x03v3228,,did,don't,not,do,does,doesn't,,НЕ согрешиЛ (прош.время),НЕ согрешиЛ = DID NOT sin,,
x03v3229,,did,don't,not,do,does,doesn't,,НЕ договориЛся (прош.время),НЕ договориЛся = DID NOT negotiate,,
x03v3230,,did,don't,not,do,does,doesn't,,НЕ затонуЛ (прош.время),НЕ затонуЛ = DID NOT sink,,
x03v3231,,did,don't,not,do,does,doesn't,,НЕ удалиЛ (прош.время),НЕ удалиЛ = DID NOT remove,,
x03v3232,,did,don't,not,do,does,doesn't,,НЕ похорониЛ (прош.время),НЕ похорониЛ = DID NOT bury,,
x03v3233,,did,don't,not,do,does,doesn't,,НЕ копаЛ (прош.время),НЕ копаЛ = DID NOT dig,,
x03v3234,,did,don't,not,do,does,doesn't,,НЕ скользиЛ (прош.время),НЕ скользиЛ = DID NOT slide,,
x03v3235,,did,don't,not,do,does,doesn't,,НЕ плюнуЛ (прош.время),НЕ плеваЛ = DID NOT spit,,
x03v3236,,did,don't,not,do,does,doesn't,,НЕ включаЛ в себя (прош.время),НЕ включаЛ в себя = DID NOT include,,
x03v3237,,did,don't,not,do,does,doesn't,,НЕ предсказаЛ (прош.время),НЕ предсказаЛ = DID NOT predict,,
x04v1001,не,don't,no,not,won't,didn't,doesn't,,не копирУЙ (наст.время),не копирУЙ = DOn't copy,,
x04v1002,не,don't,no,not,won't,didn't,doesn't,,не блокирУЙ (наст.время),не блокирУЙ = DOn't block,,
x04v1003,не,don't,no,not,won't,didn't,doesn't,,не идентифицирУЙ (наст.время),не идентифицирУЙ = DOn't identify,,
x04v1004,не,don't,no,not,won't,didn't,doesn't,,не контролирУЙ (наст.время),не контролирУЙ = DOn't control,,
x04v1005,не,don't,no,not,won't,didn't,doesn't,,не шокирУЙ (наст.время),не шокирУЙ = DOn't shock,,
x04v1006,не,don't,no,not,won't,didn't,doesn't,,не игнорирУЙ (наст.время),не игнорирУЙ = DOn't ignore,,
x04v1007,не,don't,no,not,won't,didn't,doesn't,,не дискуссирУЙ (наст.время),не дискуссирУЙ = DOn't discuss,,
x04v1008,не,don't,no,not,won't,didn't,doesn't,,не тренирУЙ (наст.время),не тренирУЙ = DOn't train,,
x04v1009,не,don't,no,not,won't,didn't,doesn't,,не фокусирУЙ (наст.время),не фокусирУЙ = DOn't focus,,
x04v1010,не,don't,no,not,won't,didn't,doesn't,,не гарантирУЙ (наст.время),не гарантирУЙ = DOn't guarantee,,
x04v1011,не,don't,no,not,won't,didn't,doesn't,,не берИ (наст.время) интервью,не берИ интервью = DOn't interview,,
x04v1012,не,don't,no,not,won't,didn't,doesn't,,не рекомендУЙ (наст.время),не рекомендУЙ = DOn't recommend,,
